'App_name';'App_nickname';0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
'air_conditioner';'ac';0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'lighting';'lux';111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333
'fridge';'frg';101151.62480974125;101151.62480974125;101151.62480974125;101151.62480974125;101151.62480974125;101151.62480974125;101151.62480974125;101151.62480974125;101151.62480974125;101151.62480974125;101151.62480974125;101151.62480974125;101151.62480974125;101151.62480974125;101151.62480974125;101151.62480974125;101151.62480974125
'freezer';'frz';0.0;0.0;104639.61187214612;0.0;104639.61187214612;104639.61187214612;104639.61187214612;0.0;104639.61187214612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'electric_oven';'elo';38644.53672742962;38245.733624956825;37444.419286262375;37889.5927894536;38512.84276882046;36286.97022563999;37711.522965350516;37622.490680062394;36999.24689528891;36376.00714953989;38601.87309136818;37800.55916794235;36910.21110449341;37800.55916794235;37533.45356407402;36999.2468952889;35930.835866371715
'microwave_oven';'mwo';0.0;0.0;8939.155512366384;8086.270470697293;8619.178082191782;9152.318556964181;8406.015037593987;8086.270470697293;8086.270470697292;8619.178082191782;9152.318556964181;7873.107426099496;0.0;8299.526660606252;9152.318556964181;0.0;8086.270470697293
'electric_boiler';'bo';0.0;0.0;372505.7830555941;373838.0520002231;0.0;373307.14801120944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;370368.8104683483;0.0
'iron';'ir';35138.6725585506;34818.1388757676;38020.26881951303;33217.4460714848;30336.65753424658;36419.095798985174;35458.52164505463;32577.168949771687;34177.86175405448;35458.52164505463;36419.095798985174;30336.65753424658;31937.022831050228;36098.99085326577;35778.81867727206;37699.94777648335;31937.022831050228
'vacuum_cleaner';'vc';8524.0460591622;8340.408784518373;7422.070015220701;8340.408784518373;8707.744292237443;8524.0460591622;8064.800476474091;8524.0460591622;8707.744292237443;8064.800476474091;7422.070015220701;7422.070015220701;7422.070015220701;8524.0460591622;7605.707289864526;7422.070015220701;7881.163201830264
'washing_machine';'wm';59835.61643835617;59835.616438356155;59835.61643835617;59835.61643835617;59835.61643835617;59835.61643835617;59835.61643835617;59835.616438356155;59835.616438356155;59835.61643835617;59835.61643835617;59835.61643835616;59835.61643835617;59835.61643835617;59835.61643835616;59835.61643835617;59835.61643835617
'dish_washer';'dw';0.0;87260.27397260276;0.0;87260.27397260275;0.0;87260.27397260275;87260.27397260276;86094.16046234482;87085.35694606407;0.0;0.0;87260.27397260275;87260.27397260275;0.0;0.0;0.0;0.0
'tumble_drier';'td';0.0;0.0;0.0;0.0;0.0;0.0;0.0;92246.57534246576;0.0;0.0;92246.57534246576;0.0;0.0;0.0;0.0;0.0;0.0
'pc';'pc';33236.325889333886;32739.92893522737;0.0;0.0;32635.599974274875;0.0;32505.007513447083;32740.07404035513;33366.918577824945;0.0;32374.414855784467;32556.875528396453;0.0;0.0;0.0;0.0;0.0
'tv';'tv';56342.1142164116;55432.56350499224;56813.59220418117;56139.99182459354;56241.0530161019;56510.549558331;56139.49552134117;56678.63250972527;56712.67194783653;56072.617692730186;56645.15686218435;56577.923681626635;56847.27810154729;56241.0530161019;56847.069313847125;56375.447423453676;56274.24496826998
'laptop';'lap';15165.160198792342;0.0;0.0;14920.824909660969;14783.560441410322;14798.824408468237;14951.464339553735;0.0;0.0;14829.352383435757;0.0;0.0;0.0;14722.504485729529;0.0;0.0;0.0
'hifi_stereo';'hs';13658.344565646772;0.0;0.0;13593.049759036294;13484.225266362253;0.0;13832.463814604647;13832.224624952647;13527.136702525608;0.0;13832.463814604645;13636.579556105913;0.0;0.0;0.0;13788.933955766435;13767.1692127423
'dvd_reader';'vr';17569.9214118417;17292.906849297964;17292.829893205235;17348.30974813854;17237.503929063754;17666.87652957769;0.0;17417.371019248472;17306.563026351017;0.0;17209.606840989018;17431.414115189662;0.0;17445.264846691556;17306.757562115465;17361.965940181453;17362.1604759459
